Geography_Code,Geography_Name,Time_Period,Date,Value,Dataset,Year,Month,Quarter,Month_Name,Region,Previous_Value,Growth_Rate,Source_File,Collection_Time,Data_Type,Measure,Category,demographic_type,demographic_field
UK_TOTAL,United Kingdom,2021 Feb,2021-02-01,243932.0,households_demographic,2021,2,1,February,,1329838.0,-81.66,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Feb,2021-02-01,1329838.0,households_demographic,2021,2,1,February,,2818926.0,-52.82,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Feb,2021-02-01,2818926.0,households_demographic,2021,2,1,February,,2172.0,129684.81,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jan,2021-01-01,2172.0,households_demographic,2021,1,1,January,,646998.0,-99.66,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jan,2021-01-01,646998.0,households_demographic,2021,1,1,January,,244079.0,165.08,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jan,2021-01-01,244079.0,households_demographic,2021,1,1,January,,1309951.0,-81.37,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 May,2021-05-01,2738399.0,households_demographic,2021,5,2,May,,2118.0,129191.74,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 May,2021-05-01,227206.0,households_demographic,2021,5,2,May,,1372707.0,-83.45,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Sep,2021-09-01,202917.0,households_demographic,2021,9,3,September,,1439607.0,-85.9,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jul,2021-07-01,639833.0,households_demographic,2021,7,3,July,,215804.0,196.49,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Sep,2021-09-01,1439607.0,households_demographic,2021,9,3,September,,2599889.0,-44.63,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Sep,2021-09-01,2599889.0,households_demographic,2021,9,3,September,,2431.0,106847.31,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Aug,2021-08-01,2431.0,households_demographic,2021,8,3,August,,635379.0,-99.62,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Aug,2021-08-01,635379.0,households_demographic,2021,8,3,August,,209494.0,203.29,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Aug,2021-08-01,209494.0,households_demographic,2021,8,3,August,,1423231.0,-85.28,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Aug,2021-08-01,1423231.0,households_demographic,2021,8,3,August,,2638091.0,-46.05,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Aug,2021-08-01,2638091.0,households_demographic,2021,8,3,August,,2369.0,111258.84,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jul,2021-07-01,2369.0,households_demographic,2021,7,3,July,,639833.0,-99.63,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jul,2021-07-01,215804.0,households_demographic,2021,7,3,July,,1404723.0,-84.64,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 May,2021-05-01,646087.0,households_demographic,2021,5,2,May,,227206.0,184.36,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jul,2021-07-01,1404723.0,households_demographic,2021,7,3,July,,2675571.0,-47.5,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jul,2021-07-01,2675571.0,households_demographic,2021,7,3,July,,2329.0,114780.68,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jun,2021-06-01,2329.0,households_demographic,2021,6,2,June,,641783.0,-99.64,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jun,2021-06-01,641783.0,households_demographic,2021,6,2,June,,220761.0,190.71,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jun,2021-06-01,220761.0,households_demographic,2021,6,2,June,,1387821.0,-84.09,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jun,2021-06-01,1387821.0,households_demographic,2021,6,2,June,,2701400.0,-48.63,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 Jun,2021-06-01,2701400.0,households_demographic,2021,6,2,June,,2232.0,120930.47,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2021 May,2021-05-01,2232.0,households_demographic,2021,5,2,May,,646087.0,-99.65,uc_households_granular_20250921_224641.parquet,2025-09-21 22:48:06.008701,,V_F_UC_HOUSEHOLDS,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2015 Sep,2015-09-01,111297.0,households,2015,9,3,September,United Kingdom,98139.0,13.41,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Aug,2015-08-01,98139.0,households,2015,8,3,August,United Kingdom,,,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2024 May,2024-05-01,6757645.0,people,2024,5,2,May,United Kingdom,6677225.0,1.2,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2013 Dec,2013-12-01,3568.0,people,2013,12,4,December,United Kingdom,3198.0,11.57,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Oct,2014-10-01,16611.0,people,2014,10,4,October,United Kingdom,13320.0,24.71,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Sep,2014-09-01,13320.0,people,2014,9,3,September,United Kingdom,10604.0,25.61,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Aug,2014-08-01,10604.0,people,2014,8,3,August,United Kingdom,7208.0,47.11,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Jul,2014-07-01,7208.0,people,2014,7,3,July,United Kingdom,6550.0,10.05,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Jun,2014-06-01,6550.0,people,2014,6,2,June,United Kingdom,6044.0,8.37,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 May,2014-05-01,6044.0,people,2014,5,2,May,United Kingdom,5642.0,7.13,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Apr,2014-04-01,5642.0,people,2014,4,2,April,United Kingdom,5450.0,3.52,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Mar,2014-03-01,5450.0,people,2014,3,1,March,United Kingdom,5025.0,8.46,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Feb,2014-02-01,5025.0,people,2014,2,1,February,United Kingdom,4007.0,25.41,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Jan,2014-01-01,4007.0,people,2014,1,1,January,United Kingdom,3568.0,12.3,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2013 Nov,2013-11-01,3198.0,people,2013,11,4,November,United Kingdom,2470.0,29.47,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Dec,2014-12-01,24631.0,people,2014,12,4,December,United Kingdom,20971.0,17.45,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2013 Oct,2013-10-01,2470.0,people,2013,10,4,October,United Kingdom,1755.0,40.74,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2013 Sep,2013-09-01,1755.0,people,2013,9,3,September,United Kingdom,817.0,114.81,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2013 Aug,2013-08-01,817.0,people,2013,8,3,August,United Kingdom,295.0,176.95,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2013 Jul,2013-07-01,295.0,people,2013,7,3,July,United Kingdom,144.0,104.86,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2013 Jun,2013-06-01,144.0,people,2013,6,2,June,United Kingdom,21.0,585.71,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2013 May,2013-05-01,21.0,people,2013,5,2,May,United Kingdom,,,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2025 May,2025-05-01,6575050.0,households,2025,5,2,May,United Kingdom,6513685.0,0.94,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2025 Mar,2025-03-01,6443343.0,households,2025,3,1,March,United Kingdom,6385619.0,0.9,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2025 Feb,2025-02-01,6385619.0,households,2025,2,1,February,United Kingdom,6276590.0,1.74,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2025 Jan,2025-01-01,6276590.0,households,2025,1,1,January,United Kingdom,6227670.0,0.79,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2014 Nov,2014-11-01,20971.0,people,2014,11,4,November,United Kingdom,16611.0,26.25,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Jan,2015-01-01,28458.0,people,2015,1,1,January,United Kingdom,24631.0,15.54,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2024 Nov,2024-11-01,6165355.0,households,2024,11,4,November,United Kingdom,6087223.0,1.28,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Feb,2016-02-01,206464.0,people,2016,2,1,February,United Kingdom,181833.0,13.55,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Dec,2016-12-01,424996.0,people,2016,12,4,December,United Kingdom,411180.0,3.36,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Nov,2016-11-01,411180.0,people,2016,11,4,November,United Kingdom,396589.0,3.68,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Oct,2016-10-01,396589.0,people,2016,10,4,October,United Kingdom,368293.0,7.68,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Sep,2016-09-01,368293.0,people,2016,9,3,September,United Kingdom,347978.0,5.84,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Aug,2016-08-01,347978.0,people,2016,8,3,August,United Kingdom,323987.0,7.4,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Jul,2016-07-01,323987.0,people,2016,7,3,July,United Kingdom,292503.0,10.76,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Jun,2016-06-01,292503.0,people,2016,6,2,June,United Kingdom,272341.0,7.4,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 May,2016-05-01,272341.0,people,2016,5,2,May,United Kingdom,253960.0,7.24,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Apr,2016-04-01,253960.0,people,2016,4,2,April,United Kingdom,229223.0,10.79,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Mar,2016-03-01,229223.0,people,2016,3,1,March,United Kingdom,206464.0,11.02,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2016 Jan,2016-01-01,181833.0,people,2016,1,1,January,United Kingdom,165672.0,9.75,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Feb,2015-02-01,37768.0,people,2015,2,1,February,United Kingdom,28458.0,32.71,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Dec,2015-12-01,165672.0,people,2015,12,4,December,United Kingdom,147275.0,12.49,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Nov,2015-11-01,147275.0,people,2015,11,4,November,United Kingdom,133528.0,10.3,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Oct,2015-10-01,133528.0,people,2015,10,4,October,United Kingdom,118817.0,12.38,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Sep,2015-09-01,118817.0,people,2015,9,3,September,United Kingdom,106113.0,11.97,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Aug,2015-08-01,106113.0,people,2015,8,3,August,United Kingdom,86060.0,23.3,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Jul,2015-07-01,86060.0,people,2015,7,3,July,United Kingdom,70108.0,22.75,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Jun,2015-06-01,70108.0,people,2015,6,2,June,United Kingdom,61923.0,13.22,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 May,2015-05-01,61923.0,people,2015,5,2,May,United Kingdom,50207.0,23.34,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Apr,2015-04-01,50207.0,people,2015,4,2,April,United Kingdom,43468.0,15.5,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2015 Mar,2015-03-01,43468.0,people,2015,3,1,March,United Kingdom,37768.0,15.09,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2024 Dec,2024-12-01,6227670.0,households,2024,12,4,December,United Kingdom,6165355.0,1.01,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2024 Oct,2024-10-01,6087223.0,households,2024,10,4,October,United Kingdom,6031681.0,0.92,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2020 Jul,2020-07-01,4483122.0,households,2020,7,3,July,United Kingdom,4381219.0,2.33,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Aug,2021-08-01,4908634.0,households,2021,8,3,August,United Kingdom,4938302.0,-0.6,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2022 Jun,2022-06-01,4747285.0,households,2022,6,2,June,United Kingdom,4717244.0,0.64,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2022 May,2022-05-01,4717244.0,households,2022,5,2,May,United Kingdom,4712796.0,0.09,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2022 Apr,2022-04-01,4712796.0,households,2022,4,2,April,United Kingdom,4715218.0,-0.05,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2022 Mar,2022-03-01,4715218.0,households,2022,3,1,March,United Kingdom,4737632.0,-0.47,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2022 Feb,2022-02-01,4737632.0,households,2022,2,1,February,United Kingdom,4740291.0,-0.06,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2022 Jan,2022-01-01,4740291.0,households,2022,1,1,January,United Kingdom,4768218.0,-0.59,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Dec,2021-12-01,4768218.0,households,2021,12,4,December,United Kingdom,4795869.0,-0.58,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Nov,2021-11-01,4795869.0,households,2021,11,4,November,United Kingdom,4833084.0,-0.77,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Oct,2021-10-01,4833084.0,households,2021,10,4,October,United Kingdom,4873621.0,-0.83,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Sep,2021-09-01,4873621.0,households,2021,9,3,September,United Kingdom,4908634.0,-0.71,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Jul,2021-07-01,4938302.0,households,2021,7,3,July,United Kingdom,4954092.0,-0.32,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2022 Aug,2022-08-01,4834853.0,households,2022,8,3,August,United Kingdom,4801082.0,0.7,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Jun,2021-06-01,4954092.0,households,2021,6,2,June,United Kingdom,4986640.0,-0.65,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 May,2021-05-01,4986640.0,households,2021,5,2,May,United Kingdom,5028455.0,-0.83,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Apr,2021-04-01,5028455.0,households,2021,4,2,April,United Kingdom,5043933.0,-0.31,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Mar,2021-03-01,5043933.0,households,2021,3,1,March,United Kingdom,5047021.0,-0.06,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Feb,2021-02-01,5047021.0,households,2021,2,1,February,United Kingdom,5003567.0,0.87,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2021 Jan,2021-01-01,5003567.0,households,2021,1,1,January,United Kingdom,4932279.0,1.45,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2020 Dec,2020-12-01,4932279.0,households,2020,12,4,December,United Kingdom,4886146.0,0.94,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2020 Nov,2020-11-01,4886146.0,households,2020,11,4,November,United Kingdom,4764499.0,2.55,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2020 Oct,2020-10-01,4764499.0,households,2020,10,4,October,United Kingdom,4696326.0,1.45,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2020 Sep,2020-09-01,4696326.0,households,2020,9,3,September,United Kingdom,4603997.0,2.01,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
UK_TOTAL,United Kingdom,2022 Jul,2022-07-01,4801082.0,households,2022,7,3,July,United Kingdom,4747285.0,1.13,uc_combined_20250921_224343.parquet,2025-09-21 22:43:43.516253,,,,,
